date,Usage,Hour,LagRP,LeadRP,LagPF,LeadPF,CO2,Ltype,Wstatus,Dweek
2018-01-14,16.88,6,15.65,0,0,100,0,Light_Load,Weekend,Sunday
2018-01-14,16.96,7,16.85,0,0,100,0,Light_Load,Weekend,Sunday
2018-01-14,17.23,8,17.64,0,0,100,0,Light_Load,Weekend,Sunday
2018-01-14,56.12,9,40.36,18.14,0,95.15,0.005,Light_Load,Weekend,Sunday
2018-01-14,40.53,10,0.04,90,100,0,0.0025,Medium_Load,Weekend,Sunday
2018-01-14,60.29,11,0.04,63.37,100,0,0.01,Maximum_Load,Weekend,Sunday
2018-01-14,48.85,12,3.75,20.74,99.71,0,0.0075,Maximum_Load,Weekend,Sunday
2018-01-14,18.57,13,0,70.39,100,0,0,Medium_Load,Weekend,Sunday
2018-01-14,114.84,14,4.14,29.06,99.94,0,0.01,Medium_Load,Weekend,Sunday
2018-01-14,118.19,15,0.94,30.85,100,0,0.01,Medium_Load,Weekend,Sunday
2018-01-14,162.29,16,27.18,5.79,98.63,0,0.02,Medium_Load,Weekend,Sunday
2018-01-14,81.97,17,7.63,58.86,99.57,0,0.0075,Medium_Load,Weekend,Sunday
2018-01-14,20.37,18,0,106.74,100,0,0,Maximum_Load,Weekend,Sunday
2018-01-14,19.36,19,0,70.64,100,0,0,Maximum_Load,Weekend,Sunday
2018-01-14,19.91,20,0,107.97,100,0,0,Maximum_Load,Weekend,Sunday
2018-01-14,19.8,21,0,108.18,100,0,0,Medium_Load,Weekend,Sunday
2018-01-14,19.83,22,0,108.14,100,0,0,Medium_Load,Weekend,Sunday
2018-01-14,18.57,23,13.68,15.62,80.51,0,0,Maximum_Load,Weekend,Sunday
2018-01-14,18.22,24,14.86,0,0,100,0,Light_Load,Weekend,Sunday
2018-01-15,18.4,1,17.13,0,0,100,0,Light_Load,Weekday,Monday
2018-01-15,18.43,2,17.96,0,0,100,0,Light_Load,Weekday,Monday
2018-01-15,18.4,3,18.39,0,0,100,0,Light_Load,Weekday,Monday
2018-01-15,18.54,4,18.86,0,0,100,0,Light_Load,Weekday,Monday
2018-01-15,18.43,5,17.82,0,0,100,0,Light_Load,Weekday,Monday
2018-01-15,17.1,6,15.16,0,0,100,0,Light_Load,Weekday,Monday
2018-01-15,21.21,7,15.99,0,0,100,0,Light_Load,Weekday,Monday
2018-01-15,23.3,8,14.72,0.04,0,100,0,Light_Load,Weekday,Monday
2018-01-15,290.95,9,227.16,0.04,0,100,0.035,Light_Load,Weekday,Monday
2018-01-15,376.01,10,202.96,0,88,0,0.0425,Medium_Load,Weekday,Monday
2018-01-15,362.73,11,199.11,0,87.66,0,0.0425,Maximum_Load,Weekday,Monday
2018-01-15,409.14,12,276.4,0,82.86,0,0.05,Maximum_Load,Weekday,Monday
2018-01-15,63.21,13,16.6,95.65,96.72,0,0.005,Medium_Load,Weekday,Monday
2018-01-15,499.49,14,241.31,6.66,90.04,0,0.0575,Medium_Load,Weekday,Monday
2018-01-15,274.21,15,113.07,0,92.45,0,0.03,Medium_Load,Weekday,Monday
2018-01-15,226.77,16,75.6,0,94.87,0,0.0275,Medium_Load,Weekday,Monday
2018-01-15,240.55,17,83.19,0,94.51,0,0.03,Medium_Load,Weekday,Monday
2018-01-15,194.23,18,46.65,5.54,97.23,0,0.025,Maximum_Load,Weekday,Monday
2018-01-15,277.6,19,156.63,0.32,87.09,0,0.03,Maximum_Load,Weekday,Monday
2018-01-15,280.98,20,126.65,0,91.17,0,0.03,Maximum_Load,Weekday,Monday
2018-01-15,256.43,21,108.03,2.88,92.16,0,0.03,Medium_Load,Weekday,Monday
2018-01-15,24.73,22,0,101.34,100,0,0,Medium_Load,Weekday,Monday
2018-01-15,19.23,23,20.33,14.47,68.72,0,0,Maximum_Load,Weekday,Monday
2018-01-15,18.57,24,21.03,0,0,100,0,Light_Load,Weekday,Monday
2018-01-16,18.5,1,22.53,0,0,100,0,Light_Load,Weekday,Tuesday
2018-01-16,18.53,2,22.46,0,0,100,0,Light_Load,Weekday,Tuesday
2018-01-16,18.61,3,23.25,0,0,100,0,Light_Load,Weekday,Tuesday
2018-01-16,18.5,4,23.65,0,0,100,0,Light_Load,Weekday,Tuesday
2018-01-16,18.46,5,23.01,0,0,100,0,Light_Load,Weekday,Tuesday
2018-01-16,18.4,6,21.88,0,0,100,0,Light_Load,Weekday,Tuesday
2018-01-16,18.5,7,23.12,0,0,100,0,Light_Load,Weekday,Tuesday
2018-01-16,30.27,8,28.41,0,0,100,0.0025,Light_Load,Weekday,Tuesday
2018-01-16,285.87,9,198.79,0,0,100,0.0325,Light_Load,Weekday,Tuesday
2018-01-16,348.33,10,155.05,0,91.36,0,0.04,Medium_Load,Weekday,Tuesday
2018-01-16,333.86,11,151.82,0,91.03,0,0.04,Maximum_Load,Weekday,Tuesday
2018-01-16,341.84,12,224.32,0,83.61,0,0.04,Maximum_Load,Weekday,Tuesday
2018-01-16,43.2,13,5.51,96.98,99.2,0,0.0025,Medium_Load,Weekday,Tuesday
2018-01-16,334.01,14,154.15,1.84,90.8,0,0.04,Medium_Load,Weekday,Tuesday
2018-01-16,310.79,15,135.72,0,91.64,0,0.0325,Medium_Load,Weekday,Tuesday
2018-01-16,314.29,16,138.09,0,91.55,0,0.035,Medium_Load,Weekday,Tuesday
2018-01-16,314.92,17,145.65,0,90.76,0,0.0375,Medium_Load,Weekday,Tuesday
2018-01-16,274.43,18,112.89,9.1,92.48,0,0.0325,Maximum_Load,Weekday,Tuesday
2018-01-16,299.02,19,175.87,0.54,86.2,0,0.0325,Maximum_Load,Weekday,Tuesday
2018-01-16,325.27,20,160.88,0,89.64,0,0.0375,Maximum_Load,Weekday,Tuesday
2018-01-16,333.18,21,158.22,0.79,90.33,0,0.04,Medium_Load,Weekday,Tuesday
2018-01-16,28.47,22,0.04,102.17,100,0,0.0025,Medium_Load,Weekday,Tuesday
2018-01-16,18.97,23,13.24,14.87,82,0,0,Maximum_Load,Weekday,Tuesday
2018-01-16,18.5,24,15.62,0.04,0,100,0,Light_Load,Weekday,Tuesday
2018-01-17,18.75,1,19.19,0,0,100,0,Light_Load,Weekday,Wednesday
2018-01-17,18.79,2,19.4,0,0,100,0,Light_Load,Weekday,Wednesday
2018-01-17,18.95,3,19.83,0,0,100,0,Light_Load,Weekday,Wednesday
2018-01-17,18.76,4,19.15,0,0,100,0,Light_Load,Weekday,Wednesday
2018-01-17,18.68,5,18.04,0,0,100,0,Light_Load,Weekday,Wednesday
2018-01-17,18.72,6,18.44,0,0,100,0,Light_Load,Weekday,Wednesday
2018-01-17,18,7,16.92,0,0,100,0,Light_Load,Weekday,Wednesday
2018-01-17,24.19,8,17.39,0,0,100,0,Light_Load,Weekday,Wednesday
2018-01-17,253.58,9,174.61,0,0,100,0.03,Light_Load,Weekday,Wednesday
2018-01-17,286.31,10,88.91,0,95.5,0,0.0325,Medium_Load,Weekday,Wednesday
2018-01-17,267.09,11,82.98,0,95.5,0,0.0325,Maximum_Load,Weekday,Wednesday
2018-01-17,261.21,12,164.88,0,84.56,0,0.03,Maximum_Load,Weekday,Wednesday
2018-01-17,44.03,13,9.14,94.75,97.91,0,0.0025,Medium_Load,Weekday,Wednesday
2018-01-17,318.13,14,150.09,3.6,90.44,0,0.0375,Medium_Load,Weekday,Wednesday
2018-01-17,249.98,15,97.31,0,93.19,0,0.0275,Medium_Load,Weekday,Wednesday
2018-01-17,259.24,16,90.54,0,94.41,0,0.03,Medium_Load,Weekday,Wednesday
2018-01-17,229.97,17,77.12,0,94.81,0,0.0275,Medium_Load,Weekday,Wednesday
2018-01-17,193.07,18,47.95,10.22,97.05,0,0.0225,Maximum_Load,Weekday,Wednesday
2018-01-17,155.81,19,34.2,4.61,97.67,0,0.02,Maximum_Load,Weekday,Wednesday
2018-01-17,155.66,20,2.63,8.64,99.99,0,0.02,Maximum_Load,Weekday,Wednesday
2018-01-17,156.32,21,2.87,8.25,99.98,0,0.02,Medium_Load,Weekday,Wednesday
2018-01-17,155.21,22,3.7,8.74,99.97,0,0.02,Medium_Load,Weekday,Wednesday
2018-01-17,149.75,23,94.93,0.43,84.46,0,0.02,Maximum_Load,Weekday,Wednesday
2018-01-17,148.03,24,106.57,0,0,100,0.02,Light_Load,Weekday,Wednesday
2018-01-18,147.86,1,111.83,0,0,100,0.02,Light_Load,Weekday,Thursday
2018-01-18,132.62,2,105.52,0,0,100,0.015,Light_Load,Weekday,Thursday
2018-01-18,150.29,3,118.22,0,0,100,0.02,Light_Load,Weekday,Thursday
2018-01-18,150.15,4,113.83,0,0,100,0.02,Light_Load,Weekday,Thursday
2018-01-18,152.09,5,115.85,0,0,100,0.02,Light_Load,Weekday,Thursday
2018-01-18,156.53,6,120.35,0,0,100,0.02,Light_Load,Weekday,Thursday
2018-01-18,150.81,7,115.99,0,0,100,0.02,Light_Load,Weekday,Thursday
2018-01-18,152.24,8,110.2,0,0,100,0.02,Light_Load,Weekday,Thursday
2018-01-18,272.23,9,193.31,0,0,100,0.03,Light_Load,Weekday,Thursday
2018-01-18,334.66,10,144.75,0,91.78,0,0.035,Medium_Load,Weekday,Thursday
2018-01-18,530.6,11,227.17,0,91.93,0,0.06,Maximum_Load,Weekday,Thursday
2018-01-18,564.3,12,311.33,0,87.56,0,0.0675,Maximum_Load,Weekday,Thursday
2018-01-18,50.61,13,9.86,92.98,98.15,0,0.0025,Medium_Load,Weekday,Thursday
2018-01-18,415.12,14,157.97,0,93.46,0,0.05,Medium_Load,Weekday,Thursday
2018-01-18,434.73,15,157.29,0,94.03,0,0.05,Medium_Load,Weekday,Thursday
2018-01-18,449.36,16,162.9,0,94.01,0,0.05,Medium_Load,Weekday,Thursday
2018-01-18,483.22,17,186.76,0,93.28,0,0.0575,Medium_Load,Weekday,Thursday
2018-01-18,354.95,18,114.44,8.64,95.18,0,0.0425,Maximum_Load,Weekday,Thursday
2018-01-18,481.32,19,229.5,0.61,90.26,0,0.055,Maximum_Load,Weekday,Thursday
2018-01-18,495.11,20,208.72,0,92.15,0,0.055,Maximum_Load,Weekday,Thursday
2018-01-18,417.68,21,143.93,0.32,94.54,0,0.045,Medium_Load,Weekday,Thursday
2018-01-18,296.68,22,37.73,2.45,99.2,0,0.035,Medium_Load,Weekday,Thursday
2018-01-18,318.28,23,147.68,0,90.71,0,0.0375,Maximum_Load,Weekday,Thursday
2018-01-18,262.4,24,145.1,0,0,100,0.0275,Light_Load,Weekday,Thursday
2018-01-19,268.74,1,147.53,0,0,100,0.0275,Light_Load,Weekday,Friday
2018-01-19,129.74,2,100.16,0,0,100,0.0125,Light_Load,Weekday,Friday
2018-01-19,290.49,3,155.84,0,0,100,0.035,Light_Load,Weekday,Friday
2018-01-19,195.19,4,123.7,0,0,100,0.0225,Light_Load,Weekday,Friday
2018-01-19,159.84,5,115.46,0,0,100,0.02,Light_Load,Weekday,Friday
2018-01-19,244.18,6,141.05,0,0,100,0.03,Light_Load,Weekday,Friday
2018-01-19,307.8,7,157.78,0,0,100,0.035,Light_Load,Weekday,Friday
2018-01-19,254.53,8,136.12,0,0,100,0.0325,Light_Load,Weekday,Friday
2018-01-19,260.89,9,172.62,0,0,100,0.03,Light_Load,Weekday,Friday
2018-01-19,310.32,10,108.14,0,94.43,0,0.035,Medium_Load,Weekday,Friday
2018-01-19,422.28,11,152.32,0,94.07,0,0.0475,Maximum_Load,Weekday,Friday
2018-01-19,459.33,12,236.16,0,88.93,0,0.05,Maximum_Load,Weekday,Friday
2018-01-19,32.25,13,0.43,97.35,99.99,0,0,Medium_Load,Weekday,Friday
2018-01-19,480.97,14,181.48,2.09,93.56,0,0.0575,Medium_Load,Weekday,Friday
2018-01-19,395.6,15,137.59,0,94.45,0,0.0475,Medium_Load,Weekday,Friday
2018-01-19,418.97,16,154.12,0,93.85,0,0.05,Medium_Load,Weekday,Friday
2018-01-19,351.4,17,125.86,0,94.14,0,0.04,Medium_Load,Weekday,Friday
2018-01-19,313.03,18,103.39,17.46,94.95,0,0.0375,Maximum_Load,Weekday,Friday
2018-01-19,410,19,182.06,0.58,91.39,0,0.0475,Maximum_Load,Weekday,Friday
2018-01-19,425.99,20,183.89,0,91.81,0,0.0475,Maximum_Load,Weekday,Friday
2018-01-19,298.07,21,104.44,0.29,94.37,0,0.035,Medium_Load,Weekday,Friday
2018-01-19,314.5,22,41.08,2.66,99.16,0,0.0375,Medium_Load,Weekday,Friday
2018-01-19,302.76,23,138.31,0,90.96,0,0.035,Maximum_Load,Weekday,Friday
2018-01-19,128.23,24,94.61,0,0,100,0.0125,Light_Load,Weekday,Friday
2018-01-20,290.92,1,151.13,0,0,100,0.035,Light_Load,Weekend,Saturday
2018-01-20,336.38,2,164.3,0,0,100,0.0375,Light_Load,Weekend,Saturday
2018-01-20,284.69,3,149.76,0,0,100,0.0325,Light_Load,Weekend,Saturday
2018-01-20,304.88,4,158.33,0,0,100,0.035,Light_Load,Weekend,Saturday
2018-01-20,325.94,5,159.84,0,0,100,0.0375,Light_Load,Weekend,Saturday
2018-01-20,280.74,6,146.38,0,0,100,0.0325,Light_Load,Weekend,Saturday
2018-01-20,331.09,7,164.78,0,0,100,0.035,Light_Load,Weekend,Saturday
2018-01-20,162.72,8,109.62,0,0,100,0.0225,Light_Load,Weekend,Saturday
2018-01-20,159.26,9,80.29,2.02,0,99.99,0.02,Light_Load,Weekend,Saturday
2018-01-20,184.5,10,11.66,5.5,99.8,0,0.02,Medium_Load,Weekend,Saturday
2018-01-20,217.14,11,44.89,0,97.93,0,0.025,Maximum_Load,Weekend,Saturday
2018-01-20,215.25,12,116.04,0,88.02,0,0.025,Maximum_Load,Weekend,Saturday
2018-01-20,26.06,13,0.04,100.65,100,0,0,Medium_Load,Weekend,Saturday
2018-01-20,229.21,14,65.38,9,96.16,0,0.0275,Medium_Load,Weekend,Saturday
2018-01-20,253.37,15,76.43,0,95.74,0,0.03,Medium_Load,Weekend,Saturday
2018-01-20,239.87,16,70.27,0,95.97,0,0.03,Medium_Load,Weekend,Saturday
2018-01-20,170.03,17,14.08,8.02,99.66,0,0.02,Medium_Load,Weekend,Saturday
2018-01-20,144.9,18,0.94,22.47,100,0,0.0175,Maximum_Load,Weekend,Saturday
2018-01-20,124.27,19,14.19,20.52,99.35,0,0.01,Maximum_Load,Weekend,Saturday
2018-01-20,150.81,20,0.97,16.93,100,0,0.02,Maximum_Load,Weekend,Saturday
2018-01-20,157.54,21,0.9,10.55,100,0,0.02,Medium_Load,Weekend,Saturday
2018-01-20,154.04,22,1.01,13.65,100,0,0.02,Medium_Load,Weekend,Saturday
2018-01-20,136.08,23,82.94,0.94,85.39,0,0.015,Maximum_Load,Weekend,Saturday
2018-01-20,133.89,24,103.79,0,0,100,0.015,Light_Load,Weekend,Saturday
2018-01-21,149.23,1,112.28,0,0,100,0.02,Light_Load,Weekend,Sunday
2018-01-21,158.91,2,120.79,0,0,100,0.02,Light_Load,Weekend,Sunday
2018-01-21,153.22,3,116.39,0,0,100,0.02,Light_Load,Weekend,Sunday
2018-01-21,155.64,4,117.65,0,0,100,0.02,Light_Load,Weekend,Sunday
2018-01-21,159.62,5,121.79,0,0,100,0.02,Light_Load,Weekend,Sunday
2018-01-21,62.89,6,52.35,0,0,100,0.0075,Light_Load,Weekend,Sunday
2018-01-21,19.48,7,22.96,0,0,100,0,Light_Load,Weekend,Sunday
2018-01-21,19.05,8,24.12,0,0,100,0,Light_Load,Weekend,Sunday
2018-01-21,19.34,9,16.92,20.74,0,68.2,0,Light_Load,Weekend,Sunday
2018-01-21,20.59,10,0,103.58,100,0,0,Light_Load,Weekend,Sunday
2018-01-21,20.6,11,0,102.42,100,0,0,Light_Load,Weekend,Sunday
2018-01-21,19.73,12,0,30.68,100,0,0,Light_Load,Weekend,Sunday
2018-01-21,20.59,13,0,95.98,100,0,0,Light_Load,Weekend,Sunday
2018-01-21,20.51,14,0,102.97,100,0,0,Light_Load,Weekend,Sunday
2018-01-21,20.42,15,0,102.85,100,0,0,Light_Load,Weekend,Sunday
2018-01-21,20.45,16,0,102.77,100,0,0,Light_Load,Weekend,Sunday
2018-01-21,20.45,17,0,102.39,100,0,0,Light_Load,Weekend,Sunday
2018-01-21,20.05,18,0,105.98,100,0,0,Light_Load,Weekend,Sunday
2018-01-21,19.4,19,0,70.38,100,0,0,Light_Load,Weekend,Sunday
2018-01-21,19.62,20,0,104.72,100,0,0,Light_Load,Weekend,Sunday
2018-01-21,18.6,21,0,93.42,100,0,0,Light_Load,Weekend,Sunday
2018-01-21,17.82,22,0,85.83,100,0,0,Light_Load,Weekend,Sunday
2018-01-21,16.99,23,11.19,15.66,83.51,0,0,Light_Load,Weekend,Sunday
2018-01-21,16.6,24,13.21,0,0,100,0,Light_Load,Weekend,Sunday
2018-01-22,16.28,1,13.46,0,0,100,0,Light_Load,Weekday,Monday
2018-01-22,16.78,2,15.1,0,0,100,0,Light_Load,Weekday,Monday
2018-01-22,16.34,3,13.9,0,0,100,0,Light_Load,Weekday,Monday
2018-01-22,16.3,4,14.19,0,0,100,0,Light_Load,Weekday,Monday
2018-01-22,16.78,5,14.68,0,0,100,0,Light_Load,Weekday,Monday
2018-01-22,16.23,6,13.65,0,0,100,0,Light_Load,Weekday,Monday
2018-01-22,16.02,7,13.74,0,0,100,0,Light_Load,Weekday,Monday
2018-01-22,20.12,8,16.78,0,0,100,0,Light_Load,Weekday,Monday
2018-01-22,278.24,9,193.1,0,0,100,0.035,Light_Load,Weekday,Monday
2018-01-22,375.59,10,169.13,0,91.18,0,0.045,Medium_Load,Weekday,Monday
2018-01-22,351.11,11,167.9,0,90.22,0,0.04,Maximum_Load,Weekday,Monday
2018-01-22,326.81,12,228.23,0,81.99,0,0.035,Maximum_Load,Weekday,Monday
2018-01-22,36.86,13,3.24,95.33,99.62,0,0.0025,Medium_Load,Weekday,Monday
2018-01-22,293.71,14,141.43,0.47,90.1,0,0.035,Medium_Load,Weekday,Monday
2018-01-22,283.17,15,134.79,0,90.29,0,0.03,Medium_Load,Weekday,Monday
2018-01-22,261,16,111.52,0,91.96,0,0.03,Medium_Load,Weekday,Monday
2018-01-22,256.17,17,99.9,0,93.17,0,0.03,Medium_Load,Weekday,Monday
2018-01-22,196.06,18,57.13,14.91,96.01,0,0.025,Maximum_Load,Weekday,Monday
2018-01-22,227.7,19,129.24,0.61,86.97,0,0.0275,Maximum_Load,Weekday,Monday
2018-01-22,292.78,20,138.64,0,90.38,0,0.0325,Maximum_Load,Weekday,Monday
2018-01-22,248.39,21,101.2,0.43,92.61,0,0.0275,Medium_Load,Weekday,Monday
2018-01-22,149.47,22,1.23,16.66,100,0,0.02,Medium_Load,Weekday,Monday
2018-01-22,152.42,23,101.05,2.56,83.35,0,0.02,Maximum_Load,Weekday,Monday
2018-01-22,153.79,24,114.4,0,0,100,0.02,Light_Load,Weekday,Monday
2018-01-23,152.6,1,113.98,0,0,100,0.02,Light_Load,Weekday,Tuesday
2018-01-23,122.98,2,92.92,0,0,100,0.0125,Light_Load,Weekday,Tuesday
2018-01-23,143.1,3,107.85,0,0,100,0.02,Light_Load,Weekday,Tuesday
2018-01-23,154.08,4,113.94,0,0,100,0.02,Light_Load,Weekday,Tuesday
2018-01-23,154.65,5,112.79,0,0,100,0.02,Light_Load,Weekday,Tuesday
2018-01-23,155.62,6,113.99,0,0,100,0.02,Light_Load,Weekday,Tuesday
2018-01-23,155.09,7,114.11,0,0,100,0.02,Light_Load,Weekday,Tuesday
2018-01-23,164.66,8,115.71,0,0,100,0.02,Light_Load,Weekday,Tuesday
2018-01-23,265.32,9,175.2,0,0,100,0.03,Light_Load,Weekday,Tuesday
2018-01-23,282.46,10,103.47,0,93.9,0,0.03,Medium_Load,Weekday,Tuesday
2018-01-23,278.41,11,103.5,0,93.73,0,0.03,Maximum_Load,Weekday,Tuesday
2018-01-23,268.3,12,161.48,0,85.68,0,0.03,Maximum_Load,Weekday,Tuesday
2018-01-23,53.78,13,8.67,92.3,98.73,0,0.0075,Medium_Load,Weekday,Tuesday
2018-01-23,297.54,14,118.04,0,92.95,0,0.035,Medium_Load,Weekday,Tuesday
2018-01-23,257.61,15,83.3,0,95.15,0,0.03,Medium_Load,Weekday,Tuesday
2018-01-23,319.28,16,152.46,0,90.24,0,0.035,Medium_Load,Weekday,Tuesday
2018-01-23,345.57,17,158.76,0,90.87,0,0.0375,Medium_Load,Weekday,Tuesday
2018-01-23,238.11,18,74.16,11.55,95.48,0,0.0275,Maximum_Load,Weekday,Tuesday
2018-01-23,319.62,19,178.42,0.86,87.32,0,0.0375,Maximum_Load,Weekday,Tuesday
2018-01-23,335.66,20,157.83,0,90.5,0,0.0375,Maximum_Load,Weekday,Tuesday
2018-01-23,277.99,21,102.35,3.35,93.84,0,0.03,Medium_Load,Weekday,Tuesday
2018-01-23,157.86,22,2.85,10.69,99.98,0,0.02,Medium_Load,Weekday,Tuesday
2018-01-23,160.24,23,103.42,0.29,84.02,0,0.02,Maximum_Load,Weekday,Tuesday
2018-01-23,156.27,24,113.12,0,0,100,0.02,Light_Load,Weekday,Tuesday
2018-01-24,154.98,1,115.19,0,0,100,0.02,Light_Load,Weekday,Wednesday
2018-01-24,128.87,2,88.49,0,0,100,0.01,Light_Load,Weekday,Wednesday
2018-01-24,122.8,3,93.35,0,0,100,0.01,Light_Load,Weekday,Wednesday
2018-01-24,166.06,4,119.52,0,0,100,0.02,Light_Load,Weekday,Wednesday
2018-01-24,146.63,5,101.66,0,0,100,0.02,Light_Load,Weekday,Wednesday
2018-01-24,150.9,6,108.29,0,0,100,0.02,Light_Load,Weekday,Wednesday
2018-01-24,158.94,7,118.12,0,0,100,0.02,Light_Load,Weekday,Wednesday
2018-01-24,157.83,8,108.72,0,0,100,0.02,Light_Load,Weekday,Wednesday
2018-01-24,289.19,9,197.42,0,0,100,0.0375,Light_Load,Weekday,Wednesday
2018-01-24,316.3,10,134.79,0,92,0,0.035,Medium_Load,Weekday,Wednesday
2018-01-24,273.43,11,89.68,0,95.02,0,0.03,Maximum_Load,Weekday,Wednesday
2018-01-24,320.9,12,188.1,0,86.27,0,0.0375,Maximum_Load,Weekday,Wednesday
2018-01-24,42.58,13,2.81,96.84,99.78,0,0.0025,Medium_Load,Weekday,Wednesday
2018-01-24,361.54,14,163.77,0.65,91.09,0,0.04,Medium_Load,Weekday,Wednesday
2018-01-24,365.9,15,172.54,0,90.45,0,0.04,Medium_Load,Weekday,Wednesday
2018-01-24,329.54,16,148.06,0,91.22,0,0.0375,Medium_Load,Weekday,Wednesday
2018-01-24,303.08,17,118.15,0,93.17,0,0.035,Medium_Load,Weekday,Wednesday
2018-01-24,227.48,18,56.38,10.8,97.06,0,0.025,Maximum_Load,Weekday,Wednesday
2018-01-24,114.18,19,9.46,22.32,99.66,0,0.01,Maximum_Load,Weekday,Wednesday
2018-01-24,124.96,20,0.29,35.57,100,0,0.0125,Maximum_Load,Weekday,Wednesday
2018-01-24,146.35,21,1.97,19.41,99.99,0,0.02,Medium_Load,Weekday,Wednesday
2018-01-24,153.22,22,3.13,14.69,99.98,0,0.02,Medium_Load,Weekday,Wednesday
2018-01-24,155.66,23,94.79,0.36,85.41,0,0.02,Maximum_Load,Weekday,Wednesday
2018-01-24,158.08,24,112.39,0,0,100,0.02,Light_Load,Weekday,Wednesday
2018-01-25,160.01,1,114.69,0,0,100,0.02,Light_Load,Weekday,Thursday
2018-01-25,150.05,2,106.66,0,0,100,0.02,Light_Load,Weekday,Thursday
2018-01-25,132.51,3,96.35,0,0,100,0.015,Light_Load,Weekday,Thursday
2018-01-25,133.23,4,98.14,0,0,100,0.015,Light_Load,Weekday,Thursday
2018-01-25,157.11,5,113.53,0,0,100,0.02,Light_Load,Weekday,Thursday
2018-01-25,158.61,6,113.91,0,0,100,0.02,Light_Load,Weekday,Thursday
2018-01-25,158.22,7,114.27,0,0,100,0.02,Light_Load,Weekday,Thursday
2018-01-25,159.69,8,110.56,0,0,100,0.02,Light_Load,Weekday,Thursday
2018-01-25,295.02,9,202.86,0,0,100,0.035,Light_Load,Weekday,Thursday
2018-01-25,293.3,10,111.89,0,93.43,0,0.035,Medium_Load,Weekday,Thursday
2018-01-25,236.66,11,44.21,0,98.3,0,0.03,Maximum_Load,Weekday,Thursday
2018-01-25,271.48,12,148.32,0,87.76,0,0.03,Maximum_Load,Weekday,Thursday
2018-01-25,39.49,13,3.85,97.6,99.53,0,0.0025,Medium_Load,Weekday,Thursday
2018-01-25,284.72,14,115.7,3.49,92.64,0,0.0325,Medium_Load,Weekday,Thursday
2018-01-25,317.02,15,138.31,0,91.66,0,0.0375,Medium_Load,Weekday,Thursday
2018-01-25,294.55,16,128.46,0,91.66,0,0.035,Medium_Load,Weekday,Thursday
2018-01-25,369.29,17,181.87,0,89.71,0,0.0425,Medium_Load,Weekday,Thursday
2018-01-25,210.71,18,44.14,16.7,97.88,0,0.025,Maximum_Load,Weekday,Thursday
2018-01-25,227.95,19,88.71,0.79,93.19,0,0.0275,Maximum_Load,Weekday,Thursday
2018-01-25,252.91,20,71.64,0,96.21,0,0.03,Maximum_Load,Weekday,Thursday
2018-01-25,210.39,21,38.34,1.15,98.38,0,0.025,Medium_Load,Weekday,Thursday
2018-01-25,162.76,22,6.04,8.35,99.93,0,0.02,Medium_Load,Weekday,Thursday
2018-01-25,155.41,23,101.49,0.22,83.73,0,0.02,Maximum_Load,Weekday,Thursday
2018-01-25,155.95,24,115.85,0,0,100,0.02,Light_Load,Weekday,Thursday
2018-01-26,149.9,1,110.88,0,0,100,0.02,Light_Load,Weekday,Friday
2018-01-26,154.81,2,114.76,0,0,100,0.02,Light_Load,Weekday,Friday
2018-01-26,120.64,3,95.65,0,0,100,0.01,Light_Load,Weekday,Friday
2018-01-26,154.22,4,117.51,0,0,100,0.02,Light_Load,Weekday,Friday
2018-01-26,146.05,5,109.8,0,0,100,0.02,Light_Load,Weekday,Friday
2018-01-26,154.44,6,118.98,0,0,100,0.02,Light_Load,Weekday,Friday
2018-01-26,151.44,7,117.87,0,0,100,0.02,Light_Load,Weekday,Friday
2018-01-26,144.4,8,108.51,0,0,100,0.02,Light_Load,Weekday,Friday
2018-01-26,297.46,9,201.05,0,0,100,0.035,Light_Load,Weekday,Friday
2018-01-26,326.02,10,124.92,0,93.38,0,0.0375,Medium_Load,Weekday,Friday
2018-01-26,432.87,11,153.82,0,94.23,0,0.05,Maximum_Load,Weekday,Friday
2018-01-26,443.17,12,219.57,0,89.61,0,0.0525,Maximum_Load,Weekday,Friday
2018-01-26,57.99,13,11.59,96.22,98.06,0,0.0025,Medium_Load,Weekday,Friday
2018-01-26,448.03,14,143.89,2.3,95.21,0,0.0525,Medium_Load,Weekday,Friday
2018-01-26,430.12,15,135.75,0,95.36,0,0.0475,Medium_Load,Weekday,Friday
2018-01-26,459.79,16,151.85,0,94.96,0,0.05,Medium_Load,Weekday,Friday
2018-01-26,509.55,17,171.65,0,94.77,0,0.0575,Medium_Load,Weekday,Friday
2018-01-26,421.02,18,101.84,0.04,97.2,0,0.05,Maximum_Load,Weekday,Friday
2018-01-26,420.8,19,176.69,0,92.2,0,0.05,Maximum_Load,Weekday,Friday
2018-01-26,446.34,20,143.32,0,95.21,0,0.0525,Maximum_Load,Weekday,Friday
2018-01-26,411.59,21,115.31,0,96.29,0,0.0475,Medium_Load,Weekday,Friday
2018-01-26,329.65,22,45.93,3.2,99.04,0,0.0375,Medium_Load,Weekday,Friday
2018-01-26,165.81,23,94.57,0.54,86.86,0,0.0225,Maximum_Load,Weekday,Friday
2018-01-26,293.18,24,154.43,0,0,100,0.0325,Light_Load,Weekday,Friday
2018-01-27,210.2,1,121.65,0,0,100,0.0275,Light_Load,Weekend,Saturday
2018-01-27,205.24,2,116.9,0,0,100,0.025,Light_Load,Weekend,Saturday
